root_path_id	root_name	component_class	enabled
91525	CoreMain_unityworker	ShipDamagePreventer	0
91525	CoreMain_unityworker	ShipPartImpactDamageBlocker	0
91525	CoreMain_unityworker	LayerDamageBlocker	1
91525	CoreMain_unityworker	DeteriorateVisualiser	0
91525	CoreMain_unityworker	OnCollisionExitDispatcher	1
91525	CoreMain_unityworker	FSIMShipHealthBehaviour	0
91525	CoreMain_unityworker	PlacementRules	1
91525	CoreMain_unityworker	TransformOffsetsRegistry	1
91525	CoreMain_unityworker	TransformParentHierarchyBehaviour	0
91525	CoreMain_unityworker	RelativeParentTransformChildHierarchyBehaviour	0
91525	CoreMain_unityworker	TransformManageRigidbodyBehaviour	0
91525	CoreMain_unityworker	FixedUpdateExactGlobalTransformBehaviour	0
91525	CoreMain_unityworker	FixedUpdateExactLocalTransformBehaviour	0
91525	CoreMain_unityworker	RelativeParentTransformUpdater	0
91525	CoreMain_unityworker	LocalTransformTeleportBehaviour	0
91525	CoreMain_unityworker	ParentEntityBehaviour	0
91525	CoreMain_unityworker	RelativeParentOverrideToGlobalBehaviour	0
91525	CoreMain_unityworker	RelativeParentBehaviour	1
91525	CoreMain_unityworker	RelativeParentMarker	1
91525	CoreMain_unityworker	PerformanceImpactEstimate	1
71100	HavenRuinedShipRespawner_unityclient	<Transform>	
71100	HavenRuinedShipRespawner_unityclient	TransformNature	1
71100	HavenRuinedShipRespawner_unityclient	TransformOffsetsRegistry	1
71100	HavenRuinedShipRespawner_unityclient	TransformParentHierarchyBehaviour	0
71100	HavenRuinedShipRespawner_unityclient	TransformChildHierarchyBehaviour	0
71100	HavenRuinedShipRespawner_unityclient	StaticGlobalTransformBehaviour	0
71100	HavenRuinedShipRespawner_unityclient	StaticLocalTransformBehaviour	0
71100	HavenRuinedShipRespawner_unityclient	ScannableGUID	1
71100	HavenRuinedShipRespawner_unityclient	BlockItemPlacement	1
71101	HavenRuinedShipRespawner_unityworker	<Transform>	
71101	HavenRuinedShipRespawner_unityworker	TransformNature	1
71101	HavenRuinedShipRespawner_unityworker	TransformOffsetsRegistry	1
71101	HavenRuinedShipRespawner_unityworker	TransformParentHierarchyBehaviour	0
71101	HavenRuinedShipRespawner_unityworker	TransformChildHierarchyBehaviour	0
71101	HavenRuinedShipRespawner_unityworker	StaticGlobalTransformBehaviour	0
71101	HavenRuinedShipRespawner_unityworker	StaticLocalTransformBehaviour	0
71101	HavenRuinedShipRespawner_unityworker	ParentEntityBehaviour	0
